Feature	T2DM_combined	T2DM_SGMP	T2DM_GGMP
"k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__Chroococcidiopsis"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio"	0.026	0.016954	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__ Weeksellaceae ;g__Cloacibacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaerovibrio"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__human"	0.026	0.01967600000000001	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__ Exiguobacteraceae ;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus"	0.026	0.017	0.03606519451299171
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__ Paraprevotellaceae ;g__YRC22"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Pelagibacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimicrobium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__ Paraprevotellaceae ;g__CF231"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__ Thermi ;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium"	0.026	0.017	0.03452968500508056
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Paraeggerthella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Prauserella"	0.026	0.017	0.03606065829583393
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20"	0.026	0.02500099999999999	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__ Amoebophilaceae ;g__Candidatus Cardinium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__ph2"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__ Barnesiellaceae ;g__Barnesiella"	0.026	0.11134400000000003	0.03463855421686747
"k__Bacteria;p__Lentisphaerae;c__ Lentisphaeria ;o__Victivallales;f__Victivallaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__ Weeksellaceae ;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__ Exiguobacteraceae ;g__Exiguobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aliihoeflea"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium"	0.026	0.017	0.03860774422993176
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Anaerobiospirillum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kluyvera"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__Anaerococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__Finegoldia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea"	0.026	0.017	0.03463855421686747
"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__ Methanomassiliicoccaceae ;g__vadinCA11"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__"	0.026	0.017	0.035965397735520384
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix"	0.026	0.017	0.03458411961097401
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__ Weeksellaceae ;g__Wautersiella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__ Clostridium "	0.026	0.017	0.03601529612425605
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__Parvimonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__ Weeksellaceae ;g__Elizabethkingia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__"	0.026	0.020567	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Raphanus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Lentisphaerae;c__ Lentisphaeria ;o__Victivallales;f__Victivallaceae;g__Victivallis"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ Tissierellaceae ;g__1-68"	0.026	0.017	0.03867805559587747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__WPS-2;c__;o__;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hyphomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Succiniclasticum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__ Thermi ;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Acidobacteria;c__ Chloracidobacteria ;o__RB41;f__Ellin6075;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Microvirgula"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Uruburuella"	0.026	0.017	0.03463855421686747
"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Proteiniphilum"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium"	0.026	0.017	0.041612988096966175
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Achromobacter"	0.026	0.017	0.03463855421686747
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio"	0.026	0.017	0.03463855421686747
